"academic use only"

"corpus","preloaded/gutenberg20_fr"
"subcorpus","-"
"concordance size","367518"
"query","Query:[lc=""homme"" | lemma=""homme"" | morphemes=""homme""]"
"Reference","Left","KWIC","Right"
"Hernani","Gomez/NP00000  de/SP  Silva/NP00000 ,/Fc  je/PP1CSN0  ne/RN  puis/VMIP1S0  l''/PP3CSA0 essayer/VMN0000  Sans/SP  qu''/CS un/DI0MS0  larron/NCMS000  d''/SP honneur/NCMS000  se/PP3CN00  glisse/VMIP1S0  à/SP  mon/DP1CSS  foyer/NCMS000 !/Fat </s><s> Arrière/NCCS000 !/Fat  lavez/VMM02P0  donc/CC  vos/DP2CPP  mains/NCFP000 ,/Fc"," hommes/NCMP000"," sans/SP  âmes/NCFP000 ,/Fc  Car/CC ,/Fc  rien/PI0CS00  qu''/CS en/SP  y/PP3CN00  touchant/VMG0000 ,/Fc  vous/PP2CP00  nous/PP1CP00  tachez/VMIP2P0  nos/DP1CPP  femmes/NCFP000 ,/Fc  Non/RG ./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  bien/RG ./Fp </s><s> Poursuivez/VMM02P0 ./Fp </s><s> Ai-je/VAIP1S0  autre/AQ0CS00  chose/NCFS000"
"Hernani","./Fp </s><s> HERNANI/NPMS000  (/Fpa la/DA0FS0  main/NCFS000  dans/SP  sa/DP3FSS  poitrine/NCFS000  sur/SP  la/DA0FS0  poignée/NCFS000  de/SP  sa/DP3FSS  dague/NCFS000 )/Fpt ./Fp </s><s> Mon/DP1CSS  bon/AQ0MS00  poignard/NCMS000 !/Fat </s><s> DON/NCMS000  CARLOS/NPMN000  (/Fpa revenant/VMG0000 ,/Fc  à/SP  part/NCCS000 )/Fpt ./Fp </s><s> Notre/DP1CSP"," homme/NCMS000"," a/VMIP3S0  la/DA0FS0  mine/NCFS000  attrapée/VMP00SF ./Fp </s><s> Il/PP3MSN0  prend/VMIP3S0  à/SP  part/NCCS000  Hernani/NP00000 ./Fp </s><s> Je/PP1CSN0  vous/PP2CP00  ai/VAIP1S0  fait/VMP00SM  l''/DA0CS0 honneur/NCMS000  de/SP  toucher/VMN0000  votre/DP2CSP  épée/NCFS000 ,/Fc  Monsieur/NPMS000 ./Fp </s><s> Vous/PP2CP00  me/PP1CS00  seriez/VMIC2P0"
"Hernani","courtisan/AQ0MS00  de/SP  ton/DP2CSS  lever/NCMS000  maudit/VMP00SM ,/Fc  jamais/RN  seigneur/NCMS000  baisant/VMG0000  ton/DP2CSS  ombre/NCCS000 ,/Fc  ou/CC  majordome/NCMS000  Ayant/VMG0000  à/SP  te/PP2CS00  servir/VMN0000  abjuré/VMP00SM  son/DP3CSS  coeur/NCMS000  d''/SP ","homme/NCMS000",",/Fc  jamais/RN  chiens/NCMP000  de/SP  palais/NCMN000  dressés/VMP00PM  à/SP  suivre/VMN0000  un/DI0MS0  roi/NCMS000  Ne/RN  seront/VMIF3P0  sur/SP  tes/DP2CPS  pas/NCMN000  plus/RG  assidus/AQ0MP00  que/CS  moi/PP1CS00 !/Fat </s><s> Ce/PP0CNN0  qu''/PR00000 ils/PP3MPN0  veulent/VMIP3P0  de/SP  toi/PP2CS00 ,/Fc  tous/DI0MP0"
"Hernani","./Fp </s><s> DON/NCMS000  SANCHO/NPMS000 ./Fp </s><s> Son/DP3CSS  nom/NCMS000 ,/Fc  seigneur/NCMS000 ?/Fit </s><s> DON/NCMS000  CARLOS/NPMN000  (/Fpa les/DA0CP0  yeux/NCMP000  fixés/VMP00PM  sur/SP  la/DA0FS0  fenêtre/NCFS000 )/Fpt ./Fp </s><s> Mufioz/NP00000 .../Fs  Fernan/NPMS000 .../Fs </s><s> Avec/SP  le/DA0MS0  geste/NCCS000  d''/SP un/DI0MS0"," homme/NCMS000"," qui/PR00000  se/PP3CN00  rappelle/VMIP1S0  tout/RG  à/SP  coup/NCMS000 ./Fp </s><s> Un/DI0MS0  nom/NCMS000  en/SP  i/NCMS000 ./Fp </s><s> DON/NCMS000  SANCHO/NPMS000 ./Fp </s><s> Hernani/NP00000 ,/Fc  peut-être/RG ?/Fit </s><s> DON/NCMS000  CARLOS/NPMN000 ./Fp </s><s> Oui/RG ./Fp </s><s> DON/NCMS000  SANCHO/NPMS000 ./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  lui/PP3CS00 !/Fat </s><s> DON/NCMS000"
"Hernani","]/Fct ,/Fc  J''/PP1CSN0 emporterai/VMIF1S0  la/DA0FS0  belle/AQ0FS00 ,/Fc  et/CC  nous/PP1CP00  rirons/VMIF1P0  après/RG ,/Fc  N''/RN allez/VMIP2P0  pas/RN  cependant/RG  le/PP3MSA0  tuer/VMN0000 !/Fat  c''/PPSCNN0 est/VMIP3S0  un/DI0MS0  brave/NCCS000  Après/SP  tout/PI0MS00 ,/Fc  et/CC  la/DA0FS0  mort/NCFS000  d''/SP un/DI0MS0"," homme/NCMS000"," est/VMIP3S0  chose/NCFS000  grave/AQ0CS00 ./Fp </s><s> _/Fz Les/DA0CP0  deux/NCMN000  seigneurs/NCMP000  s''/PP3CN00 inclinent/VMIP3P0  et/CC  sortent/VMIP3P0 ./Fp </s><s> Don/NCMS000  Carlos/NPMN000  les/PP3CPA0  laisse/VMIP1S0  s''/PP3CN00 éloigner/VMN0000 ,/Fc  puis/CC  frappe/VMIP3S0  des/SP  mains/NCFP000  à/SP"
"Hernani","fera/VMIF3S0  bruit/NCMS000 [/Fca 11/Z ]/Fct ?/Fit </s><s> Venir/VMN0000  ravir/VMN0000  de/SP  force/NCFS000  une/DI0FS0  femme/NCFS000  la/DA0FS0  nuit/NCFS000 !/Fat </s><s> Que/CS  mon/DP1CSS  bandit/NCMS000  vaut/VMIP3S0  mieux/RG  cent/NCMP000  fois/NCFN000 !/Fat </s><s> Roi/NCMS000 ,/Fc  je/PP1CSN0  proclame/VMIP3S0  Que/CS ,/Fc  si/CS  l''/DA0CS0 ","homme/NCMS000"," naissait/VMII3S0  où/PR00000  le/DA0MS0  place/NCFS000  son/DP3CSS  âme/NCFS000 ,/Fc  Si/CS  Dieu/NPMS000  faisait/VMII3S0  le/DA0MS0  rang/NCMS000  à/SP  la/DA0FS0  hauteur/NCFS000  du/SP  coeur/NCMS000 ,/Fc  Certe/NP00000 ,/Fc  il/PP3MSN0  serait/VMIC3S0  le/DA0MS0  roi/NCMS000 ,/Fc  prince/NCMS000 ,/Fc  et/CC  vous/PP2CP00  le/DA0MS0"
"Hernani",",/Fc  Abandon/NPMS000 ,/Fc  guerre/NCFS000 ,/Fc  exil/NCMS000 ,/Fc  deuil/NCMS000 ,/Fc  misère/NCFS000  et/CC  terreur/NCFS000 ,/Fc  Que/CS  d''/SP être/VMN0000  impératrice/NCFS000  avec/SP  un/DI0MS0  empereur/NCMS000 !/Fat </s><s> DON/NCMS000  CARLOS/NPMN000 ./Fp </s><s> Que/CS  cet/DD0MS0"," homme/NCMS000"," est/VMIP3S0  heureux/AQ0MN00 !/Fat </s><s> DOÑA/NP00000  SOL/NPMP000 ./Fp </s><s> Quoi/PT0CN00 !/Fat  pauvre/AQ0CS00 ,/Fc  proscrit/VMP00SM  même/RG !/Fat </s><s> DON/NCMS000  CARLOS/NPMN000 ./Fp </s><s> Qu''/CS il/PP3MSN0  fait/VMIP3S0  bien/RG  d''/SP être/VMN0000  pauvre/AQ0CS00  et/CC  proscrit/VMP00SM ,/Fc  puis/CC  qu''/CS on/PP3CSN0"
"Hernani","levé/VMP00SM )/Fpt ./Fp </s><s> Un/DI0MS0  pas/NCMN000 !/Fat  tout/PI0MS00  est/VSIP3S0  fini/VMP00SM ./Fp </s><s> DON/NCMS000  CARLOS/NPMN000 ./Fp </s><s> Madame/NCFS000 !/Fat  à/SP  cet/DD0MS0  excès/NCMN000  ma/DP1FSS  douceur/NCFS000  est/VSIP3S0  réduite/VMP00SF ./Fp </s><s> J''/PP1CSN0 ai/VMIP1S0  là/RG  pour/SP  vous/PP2CP00  forcer/VMN0000  trois/NCMN000"," hommes/NCMP000"," de/SP  ma/DP1FSS  suite/NCFS000 .../Fs </s><s> HERNANI/NPMS000  (/Fpa surgissant/VMG0000  tout/PI0MS00  à/SP  coup/NCMS000  derrière/SP  lui/PP3CS00 )/Fpt ./Fp </s><s> Vous/PP2CP00  en/PP3CN00  oubliez/VMIP2P0  un/DI0MS0 [/Fca 16/Z ]/Fct !/Fat </s><s> _/Fz Le/DA0MS0  roi/NCMS000  se/PP3CN00  retourne/VMIP1S0 ,/Fc  et/CC  voit/VMIP3S0"
"Hernani","au/SP  flanc/NCMS000 [/Fca 28/Z ]/Fct  Un/DI0MS0  souci/NCMS000  profond/AQ0MS00 ,/Fc  né/VMP00SM  dans/SP  un/DI0MS0  berceau/NCMS000  sanglant/AQ0MS00 ,/Fc  Si/RG  noir/AQ0MS00  que/CS  soit/VMSP3S0  le/DA0MS0  deuil/NCMS000  qui/PR00000  s''/PP3CN00 épand/VMIP3S0  sur/SP  ma/DP1FSS  vie/NCFS000 ,/Fc  Je/PP1CSN0  suis/VMIP1S0  un/DI0MS0"," homme/NCMS000"," heureux/AQ0MN00  et/CC  je/PP1CSN0  veux/VMIP1S0  qu''/CS on/PP3CSN0  m''/PP1CS00 envie/VMIP1S0 [/Fca 29/Z ]/Fct ;/Fx  Car/CC  vous/PP2CP00  m''/PP1CS00 avez/VAIP2P0  aimé/VMP00SM !/Fat  car/CC  vous/PP2CP00  me/PP1CS00  l''/PP3CSA0 avez/VAIP2P0  dit/VMP00SM !/Fat </s><s> Car/CC  vous/PP2CP00  avez/VMIP2P0  tout/DI0MS0  bas/NCMN000  béni/VMP00SM  mon/DP1CSS  front/NCMS000"
"Hernani","avoir/VAN0000  entendu/VMP00SM ./Fp </s><s> Que/CS  l''/DA0CS0 apparence/NCFS000  a/VMIP3S0  tort/NCMS000 !/Fat </s><s> Injustes/AQ0CP00  que/PR00000  nous/PP1CP00  sommes/VMIP2S0 !/Fat </s><s> Certe/NP00000 [/Fca 2/Z ]/Fct ,/Fc  ils/PP3MPN0  étaient/VMIP3P0  bien/RG  là/RG ,/Fc  les/DA0CP0  deux/NCMN000  beaux/AQ0MP00  jeunes/AQ0CP00"," hommes/NCMP000","./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  égal/AQ0MS00 ./Fp </s><s> Je/PP1CSN0  devais/VMII1S0  n''/RN en/SP  pas/RN  croire/VMN0000  mes/DP1CPS  yeux/NCMP000 ./Fp </s><s> Mais/CC  que/PR00000  veux-tu/VMIP1S0 ,/Fc  ma/DP1FSS  pauvre/AQ0CS00  enfant/NCCS000 ?/Fit  quand/CS  on/PP3CSN0  est/VMIP3S0  vieux/AQ0MN00 !/Fat </s><s> DOÑA/NP00000  SOL/NPMP000  (/Fpa"
"Hernani","pour/SP  son/DP3CSS  jeune/AQ0CS00  front/NCMS000 !/Fat </s><s> Car/CC  ses/DP3CPS  cheveux/NCMP000  sont/VMIP3P0  noirs/AQ0MP00 ,/Fc  car/CC  son/DP3CSS  oeil/NCMS000  reluit/VMP00SM  comme/CS  Le/DA0MS0  tien/NCMS000 [/Fca 6/Z ]/Fct ,/Fc  tu/PP2CSN0  peux/VMIP1S0  le/PP3MSA0  voir/VMN0000 ,/Fc  et/CC  dire/VMN0000 :/Fd  Ce/DD0MS0  jeune/AQ0CS00"," homme/NCMS000","!/Fat </s><s> Et/CC  puis/CC  penser/VMN0000  à/SP  moi/PP1CS00  qui/PR00000  suis/VMIP1S0  vieux/AQ0MN00 ./Fp </s><s> Je/PP1CSN0  le/PP3MSA0  sais/VMIP1S0 !/Fat </s><s> Pourtant/RG  j''/PP1CSN0 ai/VAIP1S0  nom/NCMS000  Silva/NP00000 [/Fca 7/Z ]/Fct ,/Fc  mais/CC  ce/PP0CNN0  n''/RN est/VMIP3S0  plus/RN  assez/RG !/Fat </s><s> Oui/RG ,/Fc  je/PP1CSN0  me/PP1CS00  dis/VMIP1S0  cela/PD0CS00 ./Fp </s>"
"Hernani","et/CC  j''/PP1CSN0 ai/VMIP1S0  dans/SP  l''/DA0CS0 âme/NCFS000  une/DI0FS0  fête/NCFS000  éternelle/AQ0FS00 !/Fat </s><s> DOÑA/NP00000  SOL/NPMP000 ./Fp </s><s> Hélas/I !/Fat </s><s> DON/NCMS000  RUY/NPMS000  GOMEZ/NP00000 ./Fp </s><s> Et/CC  puis/CC ,/Fc  vois-tu/VMIP1S0 ,/Fc  le/DA0MS0  monde/NCMS000  trouve/VMIP1S0  beau/AQ0MS00 ,/Fc  Lorsqu''un/NP00000"," homme/NCMS000"," s''/PP3CN00 éteint/VMIP3S0 ,/Fc  et/CC  lambeau/NCMS000  par/SP  lambeau/NCMS000  S''/PP3CN00 en/PP3CN00  va/VMIP3S0 ,/Fc  lorsqu''il/NCMS000  trébuche/VMIP3S0  au/SP  marbre/NCMS000  de/SP  la/DA0FS0  tombe/NCFS000 ,/Fc  Qu''/CS une/DI0FS0  femme/NCFS000 ,/Fc  ange/NCMS000  pur/AQ0MS00 ,/Fc  innocente/AQ0FS00"
"Hernani","SOL/NPMP000 ./Fp </s><s> Il/PP3MSN0  sera/VMIF3S0  toujours/RG  temps/NCMN000 ./Fp </s><s> DON/NCMS000  RUY/NPMS000  GOMEZ/NP00000 ./Fp </s><s> Non/RG  pas/RN ./Fp </s><s> Entre/SP  un/DI0MS0  page/NCCS000 ./Fp </s><s> Que/PT0CN00  veut/VMIP3S0  Iaquez/NP00000 !/Fat </s><s> LE/DA0MS0  PAGE/NPCS000 ./Fp </s><s> Monseigneur/NCMS000 ,/Fc  à/SP  la/DA0FS0  porte/NCFS000  Un/DI0MS0"," homme/NCMS000",",/Fc  un/DI0MS0  pèlerin/NCMS000 ,/Fc  un/DI0MS0  mendiant/NCMS000 ,/Fc  n''/RN importe/VMIP1S0 ,/Fc  Est/VMIP3S0  là/RG  qui/PR00000  vous/PP2CP00  demande/VMIP1S0  asile/NCMS000 ./Fp </s><s> DON/NCMS000  RUY/NPMS000  GOMEZ/NP00000 ./Fp </s><s> Quel/DT0MS0  qu''/CS il/PP3MSN0  soit/VMSP3S0 ,/Fc  Le/DA0MS0  bonheur/NCMS000  entre/SP"
"Hernani","pas/RN ?/Fit </s><s> HERNANI/NPMS000 ./Fp </s><s> Je/PP1CSN0  ne/RN  sais/VMIP1S0 ./Fp </s><s> DON/NCMS000  RUY/NPMS000  GOMEZ/NP00000 ./Fp </s><s> Le/DA0MS0  chef/NCCS000 ,/Fc  le/DA0MS0  Hernani/NPMS000 ,/Fc  Que/CS  devient-il/VMIP3S0 ?/Fit  sais-tu/VMIP1S0 ?/Fit </s><s> HERNANI/NPMS000 ./Fp </s><s> Seigneur/NCMS000 ,/Fc  quel/DT0MS0  est/VMIP3S0  cet/DD0MS0"," homme/NCMS000","?/Fit </s><s> DON/NCMS000  RUY/NPMS000  GOMEZ/NP00000 ./Fp </s><s> Tu/PP2CSN0  ne/RN  le/PP3MSA0  connais/VMIP1S0  pas/RN ?/Fit  tant/RG  pis/NCMN000 !/Fat  la/DA0FS0  grosse/AQ0FS00  somme/NCCS000  Ne/RN  sera/VMIF3S0  point/RN  pour/SP  toi/PP2CS00 ./Fp </s><s> Vois-tu/VMIP1S0 ,/Fc  ce/DD0MS0  Hernani/NPMS000 ./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  un/DI0MS0"
"Hernani","costume/NCMS000  de/SP  montagnard/NCMS000 _/Fz ./Fp </s><s> Je/PP1CSN0  suis/VSIP1S0  Hernani/NP00000 ./Fp </s><s> DOÑA/NP00000  SOL/NPMP000  (/Fpa à/SP  part/NCCS000 ,/Fc  avec/SP  joie/NCFS000 )/Fpt ./Fp </s><s> Ciel/NCMS000 !/Fat  vivant/AQ0MS00 !/Fat </s><s> HERNANI/NPMS000  (/Fpa aux/SP  valets/NCMP000 )/Fpt ./Fp </s><s> Je/PP1CSN0  suis/VMIP1S0  cet/DD0MS0"," homme/NCMS000"," Qu''/PR00000 on/PP3CSN0  cherche/VMIP1S0 ./Fp </s><s> Au/SP  duc/NCMS000 ./Fp </s><s> Vous/PP2CP00  vouliez/VMII2P0  savoir/VMN0000  si/CS  je/PP1CSN0  me/PP1CS00  nomme/VMIP1S0  Perez/NP00000  ou/CC  Diego/NPMS000 [/Fca 32/Z ]/Fct ?/Fit --/Fg Non/RG ,/Fc  je/PP1CSN0  me/PP1CS00  nomme/VMIP1S0  Hernani/NP00000 ./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  un/DI0MS0  bien/NCMS000"
"Hernani","./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  le/DA0MS0  démon/NCMS000 !/Fat </s><s> HERNANI/NPMS000  (/Fpa à/SP  un/DI0MS0  jeune/AQ0CS00  valet/NCMS000 )/Fpt ./Fp </s><s> Viens/VMM02S0 ,/Fc  toi/PP2CS00 ;/Fx  tu/PP2CSN0  gagneras/VMIF2S0  la/DA0FS0  somme/NCCS000 ./Fp </s><s> Riche/AQ0CS00  alors/RG ,/Fc  de/SP  valet/NCMS000  tu/PP2CSN0  redeviendras/VMIF2S0"," homme/NCMS000","./Fp </s><s> Aux/SP  valets/NCMP000  gui/NCMS000  restent/VMIP3P0  immobiles/AQ0CP00 ./Fp </s><s> Vous/PP2CP00  aussi/RG ,/Fc  vous/PP2CP00  tremblez/VMIP2P0 !/Fat </s><s> Ai-je/VAIP1S0  assez/RG  de/SP  malheur/NCMS000 !/Fat </s><s> DON/NCMS000  RUY/NPMS000  GOMEZ/NP00000 ./Fp </s><s> Frère/NCMS000 ,/Fc  à/SP  toucher/VMN0000"
"Hernani","SOL/NPMP000  (/Fpa absorbée/VMP00SF  et/CC  sans/SP  l''/PP3CSA0 entendre/VMN0000 )/Fpt ./Fp </s><s> Croire/VMN0000  que/CS  mon/DP1CSS  amour/NCMS000 [/Fca 38/Z ]/Fct  eût/VASI3S0  si/RG  peu/RG  de/SP  mémoire/NCCS000 !/Fat </s><s> Que/CS  jamais/RN  ils/PP3MPN0  pourraient/VMIC3P0 ,/Fc  tous/DI0MP0  ces/DD0CP0"," hommes/NCMP000"," sans/SP  gloire/NCFS000  Jusqu''à/SP  d''/DI0CS0 autres/AQ0CP00  amours/NCFP000 ,/Fc  plus/RG  nobles/AQ0CP00  à/SP  leur/DP3CSP  gré/NCMS000 ,/Fc  Rapetisser/VMN0000  un/DI0MS0  coeur/NCMS000  où/PR00000  son/DP3CSS  nom/NCMS000  est/VSIP3S0  entré/VMP00SM !/Fat </s><s> HERNANI/NPMS000 ./Fp </s><s> Hélas/I !/Fat"
"Hernani","./Fp </s><s> Fuis/VMM02S0  ma/DP1FSS  contagion/NCFS000 ./Fp </s><s> Ne/RN  te/PP2CS00  fais/VMM02S0  pas/RN  d''/SP aimer/VMN0000  une/DI0FS0  religion/NCFS000 [/Fca 45/Z ]/Fct !/Fat </s><s> Ah/I !/Fat  par/SP  pitié/NCFS000  pour/SP  toi/PP2CS00 ,/Fc  fuis/VMM02S0 !/Fat --/Fg Tu/PP2CSN0  me/PP1CS00  crois/VMIP1S0  peut-être/RG  Un/DI0MS0"," homme/NCMS000"," comme/CS  sont/VMIP3P0  tous/DI0MP0  les/DA0CP0  autres/AQ0CP00 ,/Fc  un/DI0MS0  être/NCMS000  Intelligent/AQ0MS00 ,/Fc  qui/PR00000  court/VMIP3S0  droit/AQ0MS00  au/SP  but/NCMS000  qu''/PR00000 il/PP3MSN0  rêva/VMIS3S0 ./Fp </s><s> Détrompe-toi/VMIP1S0 ./Fp </s><s> Je/PP1CSN0  suis/VMIP1S0  une/DI0FS0  force/NCFS000  qui/PR00000"
"Hernani","lentement/RG  trois/NCMN000  pas/RN  dans/SP  la/DA0FS0  salle/NCFS000  et/CC  promène/VMIP3S0  de/SP  nouveau/AQ0MS00  ses/DP3CPS  regards/NCMP000  sur/SP  les/DA0CP0  portraits/NCMP000  des/SP  Silva/NP00000 _/Fz ./Fp </s><s> Morts/NCFP000  sacrés/VMP00PM !/Fat  aïeux/NCMP000 !/Fat"," hommes/NCMP000"," de/SP  fer/NCMS000 !/Fat </s><s> Qui/PT0CN00  voyez/VMIP2P0  ce/PP0CNN0  qui/PR00000  vient/VMIP3S0  du/SP  ciel/NCMS000  et/CC  de/SP  l''/DA0CS0 enfer/NCMS000 ,/Fc  Dites-moi/VMP00PF ,/Fc  messeigneurs/NCMP000 ,/Fc  dites/VMP00PF ,/Fc  quel/DT0MS0  est/VMIP3S0  cet/DD0MS0  homme/NCMS000 ?/Fit </s><s> Ce/PP0CNN0  n''/RN est/VSIP3S0  pas/RN"
"Hernani","sacrés/VMP00PM !/Fat  aïeux/NCMP000 !/Fat  hommes/NCMP000  de/SP  fer/NCMS000 !/Fat </s><s> Qui/PT0CN00  voyez/VMIP2P0  ce/PP0CNN0  qui/PR00000  vient/VMIP3S0  du/SP  ciel/NCMS000  et/CC  de/SP  l''/DA0CS0 enfer/NCMS000 ,/Fc  Dites-moi/VMP00PF ,/Fc  messeigneurs/NCMP000 ,/Fc  dites/VMP00PF ,/Fc  quel/DT0MS0  est/VMIP3S0  cet/DD0MS0"," homme/NCMS000","?/Fit </s><s> Ce/PP0CNN0  n''/RN est/VSIP3S0  pas/RN  Hernani/NP00000 ,/Fc  c''/PPSCNN0 est/VMIP3S0  Judas/NPMN000  qu''/CS on/PP3CSN0  le/PP3MSA0  nomme/VMIP1S0 !/Fat </s><s> Oh/I !/Fat  tâchez/VMM02P0  de/SP  parler/VMN0000  pour/SP  me/PP1CS00  dire/VMN0000  son/DP3CSS  nom/NCMS000 !/Fat </s><s> Croisant/VMG0000  les/DA0CP0  bras/NCMN000 ./Fp </s>"
"Hernani","<s> Don/NCMS000  Ruy/NPMS000  Gomez/NP00000  veut/VMIP3S0  parler/VMN0000 ,/Fc  le/DA0MS0  roi/NCMS000  poursuit/VMIP3S0  avec/SP  un/DI0MS0  geste/NCCS000  impérieux/AQ0MN00 ./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  s''/PP3CN00 y/PP3CN00  prendre/VMN0000  un/DI0MS0  peu/RG  tard/RG [/Fca 60/Z ]/Fct  pour/SP  faire/VMN0000  le/DA0MS0  jeune/AQ0CS00"," homme/NCMS000","!/Fat </s><s> Avons-nous/VAIP1P0  des/SP  turbans/NCMP000 ?/Fit  serait-ce/VMIC3S0  qu''/CS on/PP3CSN0  me/PP1CS00  nomme/VMIP1S0  Boabdil/NPMS000 [/Fca 61/Z ]/Fct  ou/CC  Mahom/NPMS000 [/Fca 62/Z ]/Fct ,/Fc  et/CC  non/RG  Carlos/NPMN000 ,/Fc  répond/VMIP3S0 !/Fat </s><s> Pour/SP  nous/PP1CP00  baisser/VMN0000"
"Hernani","RUY/NPMS000  GOMEZ/NP00000  (/Fpa montrant/VMG0000  au/SP  roi/NCMS000  le/DA0MS0  vieux/AQ0MN00  portrait/NCMS000 )/Fpt ./Fp </s><s> Celui-ci/PD0MS00 ,/Fc  des/SP  Silva/NP00000  C''/PPSCNN0 est/VMIP3S0  l''/DA0CS0 aîné/NCMS000 ,/Fc  c''/PPSCNN0 est/VMIP3S0  l''/DA0CS0 aïeul/NCMS000 ,/Fc  l''/DA0CS0 ancêtre/NCCS000 ,/Fc  le/DA0MS0  grand/AQ0MS00"," homme/NCMS000","!/Fat </s><s> Don/NCMS000  Silvius/NP00000 [/Fca 64/Z ]/Fct ,/Fc  qui/PR00000  fut/VMIS3S0  trois/NCMN000  fois/NCFN000  consul/NCMS000  de/SP  Rome/NPMS000 ./Fp </s><s> Passant/VMG0000  au/SP  portrait/NCMS000  suivant/AQ0MS00 ./Fp </s><s> Voici/I  don/NCMS000  Galceran/NPMS000  de/SP  Silva/NP00000 ,/Fc  l''/DA0CS0 autre/AQ0CS00"
"Hernani","de/SP  Grenade/NPFS000  avaient/VAII3P0  fait/VMP00SM  prisonnier/AQ0MS00  Le/DA0MS0  comte/NCMS000  Alvar/NPMS000  Giron/NPMS000 ,/Fc  son/DP3CSS  ami/NCMS000 ./Fp </s><s> Mais/CC  mon/DP1CSS  père/NCMS000  Prit/VMIS3S0  pour/SP  l''/PP3CSA0 aller/VMN0000  chercher/VMN0000  six/NCMN000  cents/NCMP000"," hommes/NCMP000"," de/SP  guerre/NCFS000 ;/Fx  Il/PP3MSN0  fit/VMIS3S0  tailler/VMN0000  en/SP  pierre/NCFS000  un/DI0MS0  comte/NCMS000  Alvar/NPMS000  Giron/NPMS000  Qu''/CS à/SP  sa/DP3FSS  suite/NCFS000  il/PP3MSN0  traina/VMIS3S0 ,/Fc  jurant/VMG0000  par/SP  son/DP3CSS  patron/NCMS000  De/SP  ne/RN  point/RN  reculer/VMN0000"
"Hernani",",/Fc  pour/SP  le/DA0MS0  roi/NCMS000  vous/PP2CP00  êtes/VMIP2P0  bien/RG  sévère/AQ0CS00 ./Fp </s><s> Il/PP3MSN0  s''/PP3CN00 approche/VMIP1S0  de/SP  doña/VMIS3S0  Sol/NPMS000 ./Fp </s><s> Bas/NCMN000 ./Fp </s><s> C''/PPSCNN0 est/VMIP3S0  vous/PP2CP00  qui/PR00000  m''/PP1CS00 avez/VAIP2P0  mis/VMP00NM  au/SP  coeur/NCMS000  cette/DD0FS0  colère/NCFS000 ./Fp </s><s> Un/DI0MS0"," homme/NCMS000"," devient/VMIP3S0  ange/NCMS000  ou/CC  monstre/NCMS000  en/SP  vous/PP2CP00  touchant/VMG0000 ./Fp </s><s> Ah/I !/Fat  quand/CS  on/PP3CSN0  est/VSIP3S0  haï/VMP00SM ,/Fc  que/CS  vite/RG [/Fca 81/Z ]/Fct  on/PP3CSN0  est/VMIP3S0  méchant/AQ0MS00 !/Fat </s><s> Si/CS  vous/PP2CP00  aviez/VAII2P0  voulu/VMP00SM ,/Fc"
"Hernani","sa/DP3FSS  pensée/NCFS000 ,/Fc  se/PP3CN00  retourne/VMIP1S0  et/CC  fait/VMIP3S0  quelques/DI0CP0  pas/NCMN000  en/SP  criant/VMG0000 _/Fz ./Fp </s><s> DON/NCMS000  RUY/NPMS000  GOMEZ/NP00000 ./Fp </s><s> Doña/NP00000  Sol/NPMS000 !/Fat  terre/NCFS000  et/CC  cieux/NCMP000 !/Fat </s><s> Doña/NP00000  Sol/NPMS000 !/Fat --/Fg Puisque/CS  l''/DA0CS0 ","homme/NCMS000"," ici/RG  n''/RN a/VMIP3S0  point/RN  d''/SP entrailles/NCFP000 ,/Fc  A/VMIP3S0  mon/DP1CSS  aide/NCCS000 !/Fat  croulez/VMM02P0 ,/Fc  armures/NCFP000  et/CC  murailles/NCFP000 !/Fat </s><s> Il/PP3MSN0  court/VMIP3S0  au/SP  roi/NCMS000 ./Fp </s><s> Laisse-moi/VMIP1S0  mon/DP1CSS  enfant/NCCS000 !/Fat  je/PP1CSN0  n''/RN ai/VMIP1S0"
